time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-09 00:00:00+00:00,19,6,0,0
2026-06-10 00:00:00+00:00,27,9,0,0
2026-06-11 00:00:00+00:00,24,7,1,1
2026-06-12 00:00:00+00:00,31,9,0,0
2026-06-13 00:00:00+00:00,25,8,0,0
2026-06-14 00:00:00+00:00,21,4,0,0
2026-06-15 00:00:00+00:00,41,10,0,0
2026-06-16 00:00:00+00:00,22,6,0,0
2026-06-17 00:00:00+00:00,14,5,0,0
2026-06-18 00:00:00+00:00,27,9,0,0
2026-06-19 00:00:00+00:00,48,10,0,0
2026-06-20 00:00:00+00:00,50,12,0,0
2026-06-21 00:00:00+00:00,42,8,0,0
2026-06-22 00:00:00+00:00,33,10,0,0
