time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-13 00:00:00+00:00,2,2,0,0
2026-04-14 00:00:00+00:00,17,4,0,0
2026-04-15 00:00:00+00:00,14,5,0,0
2026-04-16 00:00:00+00:00,48,10,0,0
2026-04-17 00:00:00+00:00,24,7,0,0
2026-04-18 00:00:00+00:00,26,9,0,0
2026-04-19 00:00:00+00:00,45,13,0,0
2026-04-20 00:00:00+00:00,63,20,0,0
2026-04-21 00:00:00+00:00,78,27,0,0
2026-04-22 00:00:00+00:00,73,26,0,0
2026-04-23 00:00:00+00:00,65,18,0,0
2026-04-24 00:00:00+00:00,82,26,0,0
2026-04-25 00:00:00+00:00,75,23,0,0
2026-04-26 00:00:00+00:00,44,12,0,0
